dataResourceName,year,month,locality,decimalLatitude,decimalLongitude,stateProvince,scientificName
iNaturalist Australia,2025,4,,-27.955103,153.173203,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,8,,-27.488119,153.430603,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,11,,-27.951644,153.228822,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-27.546619,153.072998,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,10,,-27.551619,153.057551,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,12,,-27.545122,153.255565,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,2,,-37.33073,141.195996,Victoria,Phascolarctos cinereus
iNaturalist Australia,2020,9,,-28.254074,153.377579,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2025,6,,-27.554557,153.073702,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,8,,-27.511308,153.082094,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,10,,-27.817442,153.076425,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,1,,-37.455383,144.051406,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,8,,-35.015053,138.673247,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,1,,-35.084928,138.674924,South Australia,Phascolarctos cinereus
iNaturalist Australia,2024,8,,-34.83122,138.744119,South Australia,Phascolarctos cinereus
iNaturalist Australia,2024,12,,-27.435688,152.998994,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-26.371076,151.769552,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,2,,-28.274198,153.395696,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-27.511911,153.083561,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,1,,-34.977315,138.708798,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,1,,-29.871598,150.603808,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2024,9,,-27.505145,153.075941,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,7,,-35.919655,145.67837,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2022,10,,-27.516538,153.08308,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,12,,-27.585178,151.732549,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,5,,-19.123105,146.870438,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,11,,-27.545854,153.073304,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,6,,-27.497495,153.399133,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,6,,-27.527874,153.092593,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-38.321098,142.363178,Victoria,Phascolarctos cinereus
iNaturalist Australia,2022,10,,-38.773339,143.65338,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,3,,-27.527631,153.102782,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,10,,-17.961042,145.456847,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-27.5282,153.09227,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,8,,-33.169853,151.246095,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2021,9,,-38.318924,142.363418,Victoria,Phascolarctos cinereus
iNaturalist Australia,2021,9,,-27.550249,153.059974,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,5,,-27.926529,153.363642,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,2,,-27.528885,153.103226,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-27.529458,153.10262,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,11,,-27.527456,153.110236,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-34.753796,146.586999,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2024,2,,-27.528266,153.103348,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,1,,-38.359087,145.307158,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-38.31593,142.365692,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,7,,-34.933278,138.698564,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,5,,-27.510548,153.085069,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,8,,-38.835372,143.512725,Victoria,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-27.527885,153.093366,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,5,,-35.015836,138.673014,South Australia,Phascolarctos cinereus
iNaturalist Australia,2026,2,,-27.512907,153.083909,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,10,,-27.823117,152.992562,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,2,,-27.094149,152.354137,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,3,,-38.481553,143.915367,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,7,,-27.719042,151.518953,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,6,,-34.892519,138.714472,South Australia,Phascolarctos cinereus
iNaturalist Australia,2022,11,,-27.266377,152.049222,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-34.959595,138.668337,South Australia,Phascolarctos cinereus
iNaturalist Australia,2024,9,,-27.284485,152.999917,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,2,,-27.547107,153.058755,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,12,,-35.079787,138.575217,South Australia,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-27.284473,153.000892,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,12,,-38.671197,146.163925,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-27.521081,153.0708,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,10,,-27.551722,153.057718,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,3,,-38.668067,143.860763,Victoria,Phascolarctos cinereus
iNaturalist Australia,2021,12,,-28.072119,152.572219,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,9,,-38.356062,146.386893,Victoria,Phascolarctos cinereus
iNaturalist Australia,2021,10,,-28.104443,151.256988,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,6,,-27.442186,151.690915,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-26.109297,151.824814,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,4,,-27.525475,153.09256,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,5,,-34.893207,138.716617,South Australia,Phascolarctos cinereus
iNaturalist Australia,2022,9,,-27.652706,152.898653,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-27.730584,151.640983,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,11,,-28.234937,152.745978,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,10,,-32.303904,152.336808,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2025,11,,-38.151986,141.84578,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-27.526907,153.090821,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,7,,-27.525604,153.111475,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,9,,-26.647688,151.02652,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,5,,-29.663393,150.808784,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2023,10,,-27.892616,152.61802,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,6,,-38.371333,145.108159,Victoria,Phascolarctos cinereus
iNaturalist Australia,2022,3,,-28.959125,153.394289,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2024,3,,-27.52642,153.09096,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,4,,-27.929487,152.546567,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,3,,-27.509842,153.091041,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,4,,-35.052458,138.57841,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,7,,-32.401192,151.987092,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2025,10,,-27.537978,153.040487,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-27.506276,153.082464,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-27.529464,153.102606,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,8,,-27.393094,153.440763,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,11,,-27.526463,153.090915,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,4,,-38.354354,146.388491,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,1,,-27.527048,153.09205,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,10,,-34.890824,138.733184,South Australia,Phascolarctos cinereus
iNaturalist Australia,2020,4,,-34.958464,138.687021,South Australia,Phascolarctos cinereus
iNaturalist Australia,2023,11,,-34.892749,138.721814,South Australia,Phascolarctos cinereus
iNaturalist Australia,2024,2,,-37.158569,148.196281,Victoria,Phascolarctos cinereus
iNaturalist Australia,2020,12,,-37.221994,148.264257,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-27.527255,153.108179,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-27.510903,153.087855,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,2,,-27.526281,153.090818,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,12,,-31.224958,152.437209,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2025,11,,-27.527199,153.091707,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,5,,-34.825548,135.687946,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,2,,-26.583931,151.811949,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-27.822998,152.992616,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,12,,-27.529895,153.110526,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,11,,-27.999622,152.424387,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,10,,-27.502529,153.071607,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,10,,-37.523083,145.960913,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,8,,-27.530647,153.103349,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,6,,-27.395745,152.905587,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,9,,-27.49746,152.246244,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,4,,-27.526466,153.090741,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,1,,-27.510453,153.086131,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,1,,-38.04917,141.242112,Victoria,Phascolarctos cinereus
iNaturalist Australia,2020,12,,-38.129457,145.277664,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,5,,-35.015809,138.672677,South Australia,Phascolarctos cinereus
iNaturalist Australia,2021,1,,-27.311774,152.267375,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,7,,-27.527083,153.109003,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,8,,-27.546775,153.056867,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-27.509367,153.107003,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,11,,-27.526685,153.090797,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,9,,-34.93271,138.708286,South Australia,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-27.510528,153.107874,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,10,,-27.701741,153.19019,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-34.892378,138.716955,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,4,,-27.458103,151.932253,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,1,,-35.0819,138.6426,South Australia,Phascolarctos cinereus
iNaturalist Australia,2023,6,,-27.52842,153.09241,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-27.524966,153.092424,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-27.538452,153.063772,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,12,,-27.298715,153.004636,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,8,,-27.505681,153.078298,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,9,,-27.508754,153.06782,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,1,,-27.527914,153.112247,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-27.304095,152.999525,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,4,,-37.63247,143.878536,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-27.673012,152.785468,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,2,,-27.528497,153.093045,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,11,,-27.424801,151.893686,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,10,,-27.613895,151.945388,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,11,,-27.55245,153.054796,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,7,,-38.828429,145.997334,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,8,,-27.524917,153.093703,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,6,,-27.509592,153.070394,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,8,,-38.833214,143.515144,Victoria,Phascolarctos cinereus
iNaturalist Australia,2022,9,,-27.411218,153.456078,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,2,,-38.428532,146.566816,Victoria,Phascolarctos cinereus
iNaturalist Australia,2026,5,,-34.903195,138.706148,South Australia,Phascolarctos cinereus
iNaturalist Australia,2022,2,,-27.509542,153.070361,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-27.418207,152.620063,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,5,,-27.528086,153.092345,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,2,,-27.529064,153.111535,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-27.545617,153.07378,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,10,,-27.527676,153.070546,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-27.528915,153.111377,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,1,,-27.525891,153.090683,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-27.534436,153.036756,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,12,,-27.275658,152.935688,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,3,,-34.101733,150.822905,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2025,12,,-28.182379,152.773958,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,3,,-38.801805,143.47709,Victoria,Phascolarctos cinereus
iNaturalist Australia,2026,1,,-27.528223,153.093728,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,5,,-27.527849,153.112048,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,12,,-27.527125,153.092028,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,5,,-27.552157,153.057887,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,3,,-27.526469,153.090698,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,12,,-27.546755,153.058092,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,6,,-27.292184,152.987097,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,10,,-27.525755,153.09234,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,4,,-27.527207,153.111333,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-27.515516,153.075673,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-37.593822,143.879936,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,12,,-27.526886,153.093247,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,10,,-37.63409,143.886444,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,11,,-27.568552,153.296548,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,11,,-27.52808,153.093553,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,9,,-27.543777,153.072385,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,2,,-38.476921,145.00998,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,2,,-28.817625,153.298597,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2023,11,,-28.637385,153.629436,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2021,12,,-27.499555,153.078662,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,8,,-34.908923,138.712128,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-27.916262,153.374253,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,7,,-27.525351,153.09277,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,4,,-35.855403,145.381673,Victoria,Phascolarctos cinereus
iNaturalist Australia,2022,11,,-27.801395,151.56102,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,10,,-27.552235,153.054403,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,8,,-27.524421,153.092117,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,11,,-27.545951,153.055099,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,10,,-27.546002,153.073299,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-27.516088,153.075622,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,3,,-37.707711,144.183612,Victoria,Phascolarctos cinereus
